#       # k              E            BS weight       TS weight
      0.2345300      0.1889739       0.0805170       0.0786996
      0.2385051      0.1893998       0.0787829       0.0803942
      0.2424802      0.1898027       0.0796675       0.0794712
      0.2464553      0.1901821       0.0807986       0.0783028
      0.2504304      0.1905381       0.0786804       0.0803849
      0.2544055      0.1908705       0.0787710       0.0802595
      0.2583806      0.1911792       0.0789609       0.0800362
      0.2623556      0.1914644       0.0789194       0.0800459
      0.2663307      0.1917261       0.0780824       0.0808526
      0.2703058      0.1919646       0.0790829       0.0798235
      0.2742809      0.1921802       0.0798289       0.0790508
      0.2782560      0.1923733       0.0792663       0.0795884
      0.2822311      0.1925444       0.0791435       0.0796883
      0.2862062      0.1926940       0.0796771       0.0791337
      0.2901812      0.1928227       0.0800259       0.0787662
      0.2941563      0.1929312       0.0796352       0.0791403
      0.2981314      0.1930204       0.0793234       0.0794377
      0.3021065      0.1930911       0.0794034       0.0793459
      0.3060816      0.1931442       0.0796176       0.0791221
      0.3100567      0.1931807       0.0793831       0.0793498
      0.3140317      0.1932018       0.0793569       0.0793718
      0.3180068      0.1932086       0.0793636       0.0793636
      0.3180068      0.1932086       0.0793636       0.0793636
      0.3259570      0.1931840       0.0793289       0.0794044
      0.3339072      0.1931176       0.0792422       0.0795098
      0.3418573      0.1930207       0.0792090       0.0795762
      0.3498075      0.1929054       0.0791904       0.0796438
      0.3577577      0.1927845       0.0794105       0.0794905
      0.3657079      0.1926715       0.0789145       0.0800735
      0.3736580      0.1925803       0.0785776       0.0805195
      0.3816082      0.1925252       0.0784378       0.0807927
      0.3895584      0.1925207       0.0810008       0.0783895
      0.3975085      0.1925818       0.0780786       0.0814992
      0.4054587      0.1927234       0.0778761       0.0819180
      0.4134089      0.1929608       0.0778323       0.0822071
      0.4213591      0.1933095       0.0825696       0.0777438
      0.4293092      0.1937847       0.0828449       0.0777698
      0.4372594      0.1944022       0.0831731       0.0777683
      0.4452096      0.1951774       0.0779000       0.0833908
      0.4531597      0.1961260       0.0835928       0.0780669
      0.4611099      0.1972635       0.0837628       0.0782819
      0.4690601      0.1986053       0.0839035       0.0785387
      0.4770103      0.2001667       0.0840596       0.0787887
      0.4849604      0.2019625       0.0790882       0.0841711
      0.4929106      0.2040073       0.0842609       0.0794110
      0.5008608      0.2063150       0.0843420       0.0797406
      0.5088109      0.2088990       0.0844277       0.0800612
      0.5167611      0.2117720       0.0844617       0.0804264
      0.5247113      0.2149454       0.0845325       0.0807456
      0.5326614      0.2184302       0.0845957       0.0810615
      0.5406116      0.2222357       0.0846561       0.0813681
      0.5485618      0.2263704       0.0816731       0.0847047
      0.5565120      0.2308411       0.0819555       0.0847620
      0.5644621      0.2356533       0.0848152       0.0822276
      0.5724123      0.2408110       0.0824906       0.0848630
      0.5803625      0.2463164       0.0849025       0.0827470
      0.5883126      0.2521703       0.0829551       0.0849757
      0.5962628      0.2583713       0.0832068       0.0849911
      0.6042130      0.2649167       0.0851021       0.0833489
      0.6121632      0.2718015       0.0835810       0.0851094
      0.6201133      0.2790192       0.0851854       0.0837315
      0.6280635      0.2865613       0.0852807       0.0838499
      0.6360137      0.2944174       0.0852882       0.0840440
      0.6439638      0.3025753       0.0853179       0.0842045
      0.6519140      0.3110208       0.0853752       0.0843263
      0.6598642      0.3197382       0.0844427       0.0854276
      0.6678144      0.3287098       0.0845548       0.0854743
      0.6757645      0.3379163       0.0855376       0.0846410
      0.6837147      0.3473367       0.0848026       0.0855166
      0.6916649      0.3569486       0.0848626       0.0855888
      0.6996150      0.3667280       0.0849458       0.0856298
      0.7075652      0.3766495       0.0856635       0.0850289
      0.7155154      0.3866865       0.0857165       0.0850856
      0.7234655      0.3968113       0.0857286       0.0851765
      0.7314157      0.4069950       0.0852484       0.0857534
      0.7393659      0.4172079       0.0857872       0.0853054
      0.7473161      0.4274195       0.0853633       0.0858144
      0.7552662      0.4375986       0.0854182       0.0858393
      0.7632164      0.4477136       0.0854714       0.0858608
      0.7711666      0.4577324       0.0855015       0.0859007
      0.7791167      0.4676228       0.0859092       0.0855584
      0.7870669      0.4773524       0.0859238       0.0856049
      0.7950171      0.4868891       0.0856408       0.0859449
      0.8029673      0.4962007       0.0856733       0.0859655
      0.8109174      0.5052558       0.0857143       0.0859740
      0.8188676      0.5140233       0.0857384       0.0859958
      0.8268178      0.5224728       0.0860073       0.0857694
      0.8347679      0.5305748       0.0860098       0.0858061
      0.8427181      0.5383007       0.0859315       0.0859205
      0.8506683      0.5456231       0.0860363       0.0858490
      0.8586185      0.5525159       0.0860429       0.0858727
      0.8665686      0.5589542       0.0858952       0.0860479
      0.8745188      0.5649147       0.0860519       0.0859161
      0.8824690      0.5703758       0.0860548       0.0859354
      0.8904191      0.5753175       0.0860556       0.0859544
      0.8983693      0.5797218       0.0860553       0.0859720
      0.9063195      0.5835724       0.0860485       0.0859936
      0.9142696      0.5868550       0.0860513       0.0860033
      0.9222198      0.5895576       0.0860162       0.0860485
      0.9301700      0.5916701       0.0860272       0.0860454
      0.9381202      0.5931847       0.0860436       0.0860346
      0.9460703      0.5940957       0.0860396       0.0860419
      0.9540205      0.5943997       0.0860414       0.0860414
      0.9540205      0.5943997       0.0860414       0.0860414
      0.9619707      0.5940957       0.0860397       0.0860419
      0.9699208      0.5931847       0.0860332       0.0860451
      0.9778710      0.5916701       0.0860269       0.0860457
      0.9858212      0.5895576       0.0860163       0.0860485
      0.9937714      0.5868550       0.0860030       0.0860516
      1.0017215      0.5835724       0.0860537       0.0859884
      1.0096717      0.5797218       0.0859721       0.0860552
      1.0176219      0.5753175       0.0860550       0.0859550
      1.0255720      0.5703758       0.0859360       0.0860543
      1.0335222      0.5649147       0.0860519       0.0859161
      1.0414724      0.5589542       0.0860437       0.0858994
      1.0494226      0.5525159       0.0860429       0.0858727
      1.0573727      0.5456231       0.0858490       0.0860362
      1.0653229      0.5383007       0.0860280       0.0858241
      1.0732731      0.5305748       0.0860138       0.0858022
      1.0812232      0.5224728       0.0857693       0.0860074
      1.0891734      0.5140233       0.0857395       0.0859946
      1.0971236      0.5052558       0.0857075       0.0859808
      1.1050737      0.4962007       0.0859561       0.0856827
      1.1130239      0.4868891       0.0859469       0.0856388
      1.1209741      0.4773524       0.0859313       0.0855974
      1.1289243      0.4676228       0.0859093       0.0855582
      1.1368744      0.4577324       0.0858329       0.0855692
      1.1448246      0.4477136       0.0854642       0.0858679
      1.1527748      0.4375986       0.0854175       0.0858400
      1.1607249      0.4274195       0.0858156       0.0853621
      1.1686751      0.4172079       0.0854054       0.0856872
      1.1766253      0.4069950       0.0852422       0.0857596
      1.1845755      0.3968113       0.0857304       0.0851747
      1.1925256      0.3866865       0.0851199       0.0856822
      1.2004758      0.3766495       0.0856590       0.0850334
      1.2084260      0.3667280       0.0849407       0.0856350
      1.2163761      0.3569486       0.0848501       0.0856013
      1.2243263      0.3473367       0.0847714       0.0855478
      1.2322765      0.3379163       0.0846748       0.0855038
      1.2402267      0.3287098       0.0845690       0.0854602
      1.2481768      0.3197382       0.0844483       0.0854220
      1.2561270      0.3110208       0.0843274       0.0853741
      1.2640772      0.3025753       0.0841955       0.0853269
      1.2720273      0.2944174       0.0852651       0.0840671
      1.2799775      0.2865613       0.0838939       0.0852367
      1.2879277      0.2790192       0.0851807       0.0837361
      1.2958778      0.2718015       0.0851359       0.0835546
      1.3038280      0.2649167       0.0833688       0.0850822
      1.3117782      0.2583713       0.0850484       0.0831496
      1.3197284      0.2521703       0.0846197       0.0833112
      1.3276785      0.2463164       0.0827268       0.0849227
      1.3356287      0.2408110       0.0848551       0.0824984
      1.3435789      0.2356533       0.0848084       0.0822345
      1.3515290      0.2308411       0.0847630       0.0819545
      1.3594792      0.2263704       0.0816614       0.0847164
      1.3674294      0.2222357       0.0846412       0.0813830
